customer_id,age,gender,loyalty_member,product_type,sku,rating,order_status,payment_method,total_price,unit_price,quantity,purchase_date,shipping_type,add-ons_purchased,add-on_total,grand_total
12052,43,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,7864.1,786.41,10,2024-06-15,Standard,Accessory,47.28,7911.38
12052,43,Male,Yes,Headphones,HDP456,5,Completed,PayPal,1083.54,361.18,3,2024-09-01,Expedited,Accessory,15.61,1099.15
12054,50,Male,No,Headphones,HDP456,4,Completed,PayPal,2889.44,361.18,8,2024-03-26,Standard,Extended Warranty,52.04,2941.48
12054,50,Male,No,Tablet,TBL345,1,Completed,PayPal,5504.87,786.41,7,2024-06-02,Standard,Extended Warranty,45.74,5550.61
12055,46,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,3216.5,459.5,7,2024-01-19,Standard,,0,3216.5
12056,75,Female,Yes,Headphones,HDP456,1,Cancelled,Bank Transfer,3611.8,361.18,10,2024-02-29,Same Day,"Accessory, Extended Warranty, Accessory",186.57,3798.37
12057,25,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,2297.5,459.5,5,2024-02-13,Expedited,"Accessory, Accessory",91.21,2388.71
12057,25,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,1139.68,1139.68,1,2024-03-28,Expedited,Accessory,51.13,1190.81
12057,25,Female,Yes,Laptop,LTP123,2,Cancelled,PayPal,2022.96,674.32,3,2024-07-30,Expedited,Impulse Item,48.09,2071.05
12058,33,Male,Yes,Laptop,LTP123,1,Cancelled,PayPal,674.32,674.32,1,2024-02-04,Standard,"Extended Warranty, Extended Warranty, Accessory",220.34,894.66
12058,33,Male,No,Smartphone,SMP234,2,Completed,PayPal,7977.76,1139.68,7,2024-03-10,Same Day,"Impulse Item, Accessory",168.33,8146.09
12058,33,Male,Yes,Tablet,TBL345,3,Completed,Credit Card,3932.05,786.41,5,2024-04-12,Standard,,0,3932.05
12058,33,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,2167.08,361.18,6,2024-06-13,Standard,,0,2167.08
12059,80,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,6068.88,674.32,9,2024-02-05,Expedited,"Extended Warranty, Extended Warranty, Accessory",185.17,6254.05
12061,45,Male,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,459.5,459.5,1,2024-08-16,Standard,Accessory,10.73,470.23
12062,78,Female,No,Headphones,HDP456,2,Completed,PayPal,722.36,361.18,2,2024-01-21,Standard,Impulse Item,11.4,733.76
12063,29,Female,No,Headphones,HDP456,5,Completed,PayPal,722.36,361.18,2,2024-07-16,Standard,"Extended Warranty, Extended Warranty",81.57,803.93
12063,29,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,3419.04,1139.68,3,2024-08-06,Standard,"Impulse Item, Accessory, Accessory",188.09,3607.13
12064,44,Male,Yes,Headphones,HDP456,3,Completed,Credit Card,3250.62,361.18,9,2024-04-26,Standard,,0,3250.62
12064,44,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,1378.5,459.5,3,2024-05-07,Same Day,"Impulse Item, Accessory",74.55,1453.05
12065,40,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,674.32,674.32,1,2024-04-11,Same Day,,0,674.32
12066,51,Male,No,Headphones,HDP456,2,Cancelled,Bank Transfer,3250.62,361.18,9,2024-08-31,Expedited,,0,3250.62
12069,77,Female,No,Smartphone,SMP234,4,Cancelled,Credit Card,7977.76,1139.68,7,2024-05-18,Same Day,Accessory,53.56,8031.32
12069,77,Female,Yes,Smartphone,SMP234,5,Completed,PayPal,9117.44,1139.68,8,2024-07-18,Expedited,Impulse Item,31.21,9148.65
12070,56,Male,No,Smartphone,SMP234,3,Completed,PayPal,7977.76,1139.68,7,2024-03-16,Same Day,,0,7977.76
12071,59,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,4720.24,674.32,7,2024-01-07,Standard,"Impulse Item, Accessory",184.25,4904.49
12071,59,Female,Yes,Headphones,HDP456,3,Cancelled,Credit Card,1083.54,361.18,3,2024-07-18,Standard,"Accessory, Accessory, Extended Warranty",162.91,1246.45
12073,75,Female,No,Laptop,LTP123,3,Completed,PayPal,4045.92,674.32,6,2024-01-27,Standard,"Accessory, Extended Warranty, Accessory",173.52,4219.44
12074,57,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,6291.28,786.41,8,2024-09-15,Expedited,"Accessory, Impulse Item, Extended Warranty",171.25,6462.53
12076,41,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,2528.26,361.18,7,2024-07-22,Same Day,Extended Warranty,19.73,2547.99
12079,67,Male,Yes,Headphones,HDP456,3,Completed,PayPal,2167.08,361.18,6,2024-02-04,Same Day,,0,2167.08
12079,67,Male,Yes,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-02-23,Expedited,"Accessory, Accessory, Accessory",204.15,1552.79
12079,67,Male,No,Headphones,HDP456,2,Cancelled,PayPal,2889.44,361.18,8,2024-04-03,Same Day,"Accessory, Accessory",96.78,2986.22
12081,68,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,1805.9,361.18,5,2024-01-09,Expedited,"Impulse Item, Impulse Item",172.36,1978.26
12081,68,Male,No,Smartphone,SMP234,2,Completed,Credit Card,5698.4,1139.68,5,2024-01-24,Same Day,Accessory,14.59,5712.99
12081,68,Male,No,Headphones,HDP456,3,Cancelled,Bank Transfer,3611.8,361.18,10,2024-02-21,Same Day,Impulse Item,82.04,3693.84
12081,68,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,3419.04,1139.68,3,2024-03-18,Same Day,"Extended Warranty, Accessory, Extended Warranty",172.81,3591.85
12082,32,Male,Yes,Smartwatch,SWT567,5,Completed,Credit Card,919,459.5,2,2024-04-23,Standard,,0,919
12082,32,Male,No,Smartwatch,SWT567,1,Completed,PayPal,3676,459.5,8,2024-06-26,Expedited,"Extended Warranty, Extended Warranty",69.98,3745.98
12082,32,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,3676,459.5,8,2024-07-30,Expedited,"Accessory, Accessory",56.9,3732.9
12083,27,Female,No,Laptop,LTP123,2,Cancelled,Bank Transfer,2022.96,674.32,3,2024-07-05,Standard,"Impulse Item, Accessory",173.96,2196.92
12084,42,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,5394.56,674.32,8,2024-01-09,Same Day,,0,5394.56
12084,42,Male,Yes,Headphones,HDP456,1,Cancelled,Credit Card,1083.54,361.18,3,2024-04-05,Same Day,,0,1083.54
12086,40,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,5504.87,786.41,7,2024-02-22,Same Day,,0,5504.87
12087,79,Male,No,Tablet,TBL345,5,Completed,PayPal,4718.46,786.41,6,2024-02-06,Expedited,"Impulse Item, Accessory",117.08,4835.54
12087,79,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,6838.08,1139.68,6,2024-06-13,Same Day,Impulse Item,80.28,6918.36
12088,32,Female,Yes,Laptop,LTP123,4,Cancelled,Credit Card,6743.2,674.32,10,2024-03-23,Standard,Extended Warranty,19.95,6763.15
12088,32,Female,No,Tablet,TBL345,4,Completed,Credit Card,3932.05,786.41,5,2024-07-17,Same Day,"Impulse Item, Extended Warranty, Extended Warranty",204.08,4136.13
12091,51,Male,No,Smartwatch,SWT567,2,Completed,Bank Transfer,3676,459.5,8,2024-03-10,Expedited,"Accessory, Accessory, Extended Warranty",149.28,3825.28
12091,51,Male,Yes,Smartphone,SMP234,1,Completed,Credit Card,5698.4,1139.68,5,2024-03-16,Expedited,"Accessory, Extended Warranty, Accessory",119.03,5817.43
12091,51,Male,Yes,Smartphone,SMP234,5,Cancelled,PayPal,9117.44,1139.68,8,2024-04-11,Expedited,Extended Warranty,65.2,9182.64
12092,51,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,3676,459.5,8,2024-06-30,Expedited,Accessory,83.51,3759.51
12093,60,Female,No,Laptop,LTP123,2,Completed,Credit Card,4045.92,674.32,6,2024-05-13,Expedited,"Impulse Item, Accessory",79.82,4125.74
12093,60,Female,No,Headphones,HDP456,1,Cancelled,Bank Transfer,361.18,361.18,1,2024-06-27,Standard,Accessory,96.06,457.24
12093,60,Female,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,2024-08-07,Expedited,Accessory,76.74,7154.43
12094,36,Male,No,Headphones,HDP456,5,Completed,PayPal,2889.44,361.18,8,2024-01-01,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",217.47,3106.91
12094,36,Male,Yes,Laptop,LTP123,1,Completed,Bank Transfer,4045.92,674.32,6,2024-02-23,Same Day,"Impulse Item, Impulse Item",106.25,4152.17
12095,26,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,4135.5,459.5,9,2024-07-30,Expedited,"Impulse Item, Impulse Item, Accessory",89.69,4225.19
12097,69,Male,Yes,Headphones,HDP456,5,Completed,Bank Transfer,1444.72,361.18,4,2024-01-12,Standard,Accessory,62.06,1506.78
12098,36,Male,No,Smartphone,SMP234,2,Completed,Bank Transfer,10257.12,1139.68,9,2024-01-01,Same Day,,0,10257.12
12098,36,Male,No,Headphones,HDP456,5,Completed,PayPal,3611.8,361.18,10,2024-05-12,Same Day,,0,3611.8
12101,32,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,6743.2,674.32,10,2024-08-28,Expedited,Impulse Item,53.33,6796.53
12102,27,Male,Yes,Smartwatch,SWT567,5,Completed,Credit Card,2757,459.5,6,2024-06-17,Standard,,0,2757
12103,33,Female,No,Laptop,LTP123,4,Cancelled,PayPal,6743.2,674.32,10,2024-07-30,Expedited,"Accessory, Accessory, Impulse Item",237.07,6980.27
12104,76,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,459.5,459.5,1,2024-02-16,Expedited,,0,459.5
12105,60,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,2757,459.5,6,2024-03-15,Expedited,,0,2757
12107,52,Female,No,Laptop,LTP123,1,Completed,Credit Card,2697.28,674.32,4,2024-05-19,Standard,Accessory,49.74,2747.02
12108,52,Male,Yes,Smartwatch,SWT567,3,Completed,Credit Card,1838,459.5,4,2024-04-28,Expedited,,0,1838
12108,52,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,5394.56,674.32,8,2024-06-10,Same Day,,0,5394.56
12108,52,Male,No,Headphones,HDP456,5,Completed,PayPal,722.36,361.18,2,2024-06-22,Same Day,"Accessory, Extended Warranty, Extended Warranty",223.18,945.54
12109,56,Male,Yes,Tablet,TBL345,2,Completed,Bank Transfer,1572.82,786.41,2,2024-05-16,Standard,"Extended Warranty, Extended Warranty",100.13,1672.95
12109,56,Male,No,Headphones,HDP456,5,Completed,PayPal,3611.8,361.18,10,2024-09-22,Standard,,0,3611.8
12110,56,Male,Yes,Smartwatch,SWT567,1,Cancelled,PayPal,2757,459.5,6,2024-01-16,Standard,"Accessory, Impulse Item, Extended Warranty",144.4,2901.4
12110,56,Male,No,Laptop,LTP123,5,Completed,PayPal,2697.28,674.32,4,2024-05-24,Expedited,"Accessory, Extended Warranty",102.93,2800.21
12111,21,Female,No,Headphones,HDP456,2,Cancelled,PayPal,3250.62,361.18,9,2024-01-01,Standard,"Extended Warranty, Accessory, Impulse Item",93.6,3344.22
12115,63,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,674.32,674.32,1,2024-01-01,Expedited,Extended Warranty,52.6,726.92
12115,63,Female,No,Smartphone,SMP234,2,Cancelled,Credit Card,11396.8,1139.68,10,2024-07-08,Same Day,Impulse Item,99.52,11496.32
12116,68,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,3676,459.5,8,2024-01-23,Same Day,,0,3676
12116,68,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,919,459.5,2,2024-08-27,Expedited,,0,919
12118,50,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,3676,459.5,8,2024-01-12,Expedited,Accessory,45.96,3721.96
12118,50,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,361.18,361.18,1,2024-06-12,Expedited,Accessory,84.6,445.78
12124,28,Male,No,Headphones,HDP456,5,Completed,PayPal,3611.8,361.18,10,2024-01-12,Expedited,"Accessory, Extended Warranty, Accessory",207.07,3818.87
12124,28,Male,No,Tablet,TBL345,4,Completed,PayPal,5504.87,786.41,7,2024-06-24,Expedited,Extended Warranty,54.45,5559.32
12124,28,Male,Yes,Laptop,LTP123,1,Completed,Credit Card,4720.24,674.32,7,2024-06-27,Same Day,Impulse Item,77.76,4798
12127,27,Female,No,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,2024-03-20,Standard,"Accessory, Impulse Item, Accessory",136.09,4182.01
12127,27,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,2757,459.5,6,2024-07-20,Same Day,,0,2757
12128,37,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,2024-03-03,Expedited,Extended Warranty,60.35,1633.17
12130,66,Female,No,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,2024-04-04,Same Day,"Accessory, Impulse Item",84.47,10341.59
12130,66,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,4558.72,1139.68,4,2024-06-30,Same Day,"Impulse Item, Accessory",99.16,4657.88
12131,77,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,6291.28,786.41,8,2024-07-19,Expedited,Extended Warranty,87.9,6379.18
12132,57,Female,No,Smartphone,SMP234,4,Completed,Credit Card,3419.04,1139.68,3,2024-05-18,Same Day,"Extended Warranty, Impulse Item",111.53,3530.57
12132,57,Female,Yes,Smartphone,SMP234,4,Completed,PayPal,10257.12,1139.68,9,2024-08-22,Expedited,"Accessory, Extended Warranty, Impulse Item",147.52,10404.64
12134,72,Male,No,Laptop,LTP123,5,Cancelled,Bank Transfer,674.32,674.32,1,2024-02-19,Standard,,0,674.32
12134,72,Male,No,Smartphone,SMP234,5,Cancelled,PayPal,10257.12,1139.68,9,2024-06-12,Same Day,"Accessory, Impulse Item",122.27,10379.39
12134,72,Male,No,Laptop,LTP123,5,Completed,PayPal,2022.96,674.32,3,2024-09-22,Expedited,"Impulse Item, Extended Warranty",138.91,2161.87
12135,62,Female,No,Headphones,HDP456,5,Completed,Bank Transfer,3611.8,361.18,10,2024-05-31,Standard,"Accessory, Accessory",46.4,3658.2
12136,76,Female,No,Tablet,TBL345,4,Completed,PayPal,5504.87,786.41,7,2024-01-28,Same Day,"Accessory, Extended Warranty, Extended Warranty",170.99,5675.86
12136,76,Female,No,Smartwatch,SWT567,5,Completed,Credit Card,4135.5,459.5,9,2024-09-06,Expedited,"Extended Warranty, Extended Warranty",174.82,4310.32
12137,34,Female,No,Laptop,LTP123,5,Completed,PayPal,3371.6,674.32,5,2024-07-31,Expedited,,0,3371.6
12138,43,Female,No,Smartphone,SMP234,4,Completed,PayPal,4558.72,1139.68,4,2024-01-01,Expedited,Accessory,79.01,4637.73
12138,43,Female,No,Smartphone,SMP234,2,Completed,PayPal,5698.4,1139.68,5,2024-01-27,Standard,,0,5698.4
12138,43,Female,Yes,Laptop,LTP123,2,Completed,Credit Card,6068.88,674.32,9,2024-05-13,Same Day,"Impulse Item, Impulse Item",185.16,6254.04
12138,43,Female,No,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,2024-08-28,Standard,"Accessory, Impulse Item, Accessory",175.68,6466.96
12140,60,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,5698.4,1139.68,5,2024-02-03,Expedited,"Accessory, Extended Warranty, Impulse Item",271.62,5970.02
12140,60,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,5698.4,1139.68,5,2024-08-17,Standard,Accessory,71.55,5769.95
12141,62,Female,Yes,Smartwatch,SWT567,3,Completed,PayPal,2757,459.5,6,2024-08-11,Standard,Extended Warranty,27.08,2784.08
12142,35,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,10257.12,1139.68,9,2024-06-04,Standard,"Extended Warranty, Extended Warranty",111.36,10368.48
12143,53,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4595,459.5,10,2024-02-02,Same Day,"Extended Warranty, Impulse Item",45.99,4640.99
12143,53,Female,Yes,Headphones,HDP456,1,Cancelled,PayPal,2167.08,361.18,6,2024-07-12,Expedited,"Extended Warranty, Extended Warranty, Accessory",101.79,2268.87
12144,25,Male,Yes,Tablet,TBL345,2,Cancelled,Credit Card,3932.05,786.41,5,2024-01-23,Expedited,"Accessory, Accessory, Extended Warranty",285.72,4217.77
12144,25,Male,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,6743.2,674.32,10,2024-05-03,Same Day,Accessory,24.04,6767.24
12146,65,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,5394.56,674.32,8,2024-01-04,Same Day,Accessory,36.98,5431.54
12146,65,Female,No,Tablet,TBL345,5,Cancelled,Credit Card,3145.64,786.41,4,2024-04-19,Expedited,"Extended Warranty, Impulse Item, Accessory",159.74,3305.38
12146,65,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,674.32,674.32,1,2024-05-08,Expedited,"Accessory, Impulse Item",128.63,802.95
12146,65,Female,No,Laptop,LTP123,5,Completed,Credit Card,6068.88,674.32,9,2024-05-15,Standard,"Extended Warranty, Impulse Item, Extended Warranty",237.73,6306.61
12146,65,Female,No,Headphones,HDP456,2,Completed,PayPal,1083.54,361.18,3,2024-05-19,Same Day,,0,1083.54
12147,50,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,4045.92,674.32,6,2024-09-09,Expedited,"Extended Warranty, Impulse Item",157.04,4202.96
12148,32,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,5504.87,786.41,7,2024-01-03,Standard,,0,5504.87
12148,32,Female,No,Tablet,TBL345,1,Completed,PayPal,1572.82,786.41,2,2024-04-01,Same Day,"Impulse Item, Extended Warranty, Accessory",204.54,1777.36
12149,20,Male,No,Headphones,HDP456,4,Cancelled,PayPal,3611.8,361.18,10,2024-05-02,Standard,,0,3611.8
12149,20,Male,No,Laptop,LTP123,4,Completed,PayPal,1348.64,674.32,2,2024-05-13,Expedited,Impulse Item,10.88,1359.52
12150,50,Female,No,Headphones,HDP456,4,Cancelled,PayPal,1083.54,361.18,3,2024-05-07,Same Day,Extended Warranty,38.55,1122.09
12151,25,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,1805.9,361.18,5,2024-09-21,Standard,,0,1805.9
12152,32,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,919,459.5,2,2024-09-09,Standard,"Impulse Item, Impulse Item, Extended Warranty",237.68,1156.68
12153,36,Female,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-05-09,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",127.49,5825.89
12154,47,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-01-24,Same Day,"Impulse Item, Accessory, Extended Warranty",213.82,3103.26
12155,75,Female,Yes,Laptop,LTP123,2,Completed,PayPal,1348.64,674.32,2,2024-01-03,Same Day,,0,1348.64
12156,48,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2889.44,361.18,8,2024-09-15,Expedited,"Impulse Item, Impulse Item",143.11,3032.55
12157,56,Female,No,Smartwatch,SWT567,2,Completed,PayPal,2297.5,459.5,5,2024-09-04,Same Day,"Extended Warranty, Accessory",184.03,2481.53
12158,49,Male,No,Laptop,LTP123,4,Completed,PayPal,4045.92,674.32,6,2024-04-14,Expedited,Impulse Item,18.78,4064.7
12158,49,Male,Yes,Tablet,TBL345,5,Completed,PayPal,7864.1,786.41,10,2024-05-09,Same Day,"Impulse Item, Extended Warranty",62.97,7927.07
12159,66,Female,No,Headphones,HDP456,1,Completed,PayPal,1805.9,361.18,5,2024-01-01,Expedited,,0,1805.9
12159,66,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,4595,459.5,10,2024-03-21,Same Day,Accessory,26.05,4621.05
12161,36,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,3676,459.5,8,2024-06-28,Expedited,"Accessory, Extended Warranty, Impulse Item",185.03,3861.03
12162,68,Male,No,Headphones,HDP456,1,Completed,PayPal,1444.72,361.18,4,2024-06-21,Expedited,"Impulse Item, Extended Warranty",87.29,1532.01
12163,58,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,1838,459.5,4,2024-05-31,Same Day,Extended Warranty,82.64,1920.64
12164,74,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,1348.64,674.32,2,2024-01-06,Expedited,Extended Warranty,59.24,1407.88
12165,79,Female,No,Laptop,LTP123,3,Cancelled,Bank Transfer,1348.64,674.32,2,2024-05-31,Standard,Accessory,73.38,1422.02
12165,79,Female,No,Smartwatch,SWT567,2,Completed,PayPal,4595,459.5,10,2024-08-05,Standard,"Accessory, Extended Warranty, Extended Warranty",210.42,4805.42
12169,59,Male,No,Tablet,TBL345,1,Completed,Credit Card,3145.64,786.41,4,2024-05-17,Standard,"Extended Warranty, Accessory, Impulse Item",202.71,3348.35
12169,59,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,459.5,459.5,1,2024-05-21,Same Day,,0,459.5
12171,71,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-01-14,Same Day,,0,1348.64
12171,71,Male,No,Tablet,TBL345,3,Completed,PayPal,5504.87,786.41,7,2024-01-14,Expedited,,0,5504.87
12171,71,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,2024-05-05,Standard,"Extended Warranty, Impulse Item",98.97,773.29
12172,31,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4595,459.5,10,2024-02-09,Standard,"Extended Warranty, Extended Warranty",124.6,4719.6
12172,31,Male,No,Smartwatch,SWT567,3,Completed,PayPal,3216.5,459.5,7,2024-07-28,Standard,,0,3216.5
12174,70,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,2024-06-02,Expedited,"Extended Warranty, Accessory, Accessory",117.52,1496.02
12175,62,Female,No,Smartphone,SMP234,2,Completed,PayPal,6838.08,1139.68,6,2024-05-17,Standard,"Extended Warranty, Accessory",97.35,6935.43
12175,62,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,6291.28,786.41,8,2024-09-11,Expedited,Accessory,77.1,6368.38
12176,18,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,459.5,459.5,1,2024-07-19,Standard,,0,459.5
12177,29,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,5698.4,1139.68,5,2024-02-13,Expedited,,0,5698.4
12179,78,Female,No,Tablet,TBL345,2,Completed,Credit Card,6291.28,786.41,8,2024-03-06,Standard,"Impulse Item, Impulse Item",114.88,6406.16
12179,78,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,1805.9,361.18,5,2024-06-29,Same Day,"Extended Warranty, Accessory, Accessory",166.66,1972.56
12181,25,Male,Yes,Headphones,HDP456,5,Completed,PayPal,2167.08,361.18,6,2024-04-05,Same Day,"Extended Warranty, Extended Warranty",43.97,2211.05
12181,25,Male,No,Smartwatch,SWT567,5,Completed,PayPal,2757,459.5,6,2024-07-08,Standard,"Accessory, Accessory, Extended Warranty",195.39,2952.39
12182,50,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,6743.2,674.32,10,2024-03-22,Same Day,"Impulse Item, Impulse Item",133.91,6877.11
12182,50,Male,No,Laptop,LTP123,2,Completed,Credit Card,2697.28,674.32,4,2024-08-05,Same Day,"Accessory, Accessory",157.91,2855.19
12183,48,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,2297.5,459.5,5,2024-05-21,Standard,"Impulse Item, Impulse Item, Impulse Item",157.23,2454.73
12186,70,Male,No,Smartphone,SMP234,5,Completed,PayPal,6838.08,1139.68,6,2024-03-09,Same Day,"Accessory, Accessory",55.19,6893.27
12186,70,Male,Yes,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,2024-07-26,Standard,Extended Warranty,35.98,2315.34
12186,70,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,6743.2,674.32,10,2024-09-02,Standard,Accessory,54.43,6797.63
12187,26,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,1838,459.5,4,2024-03-21,Standard,"Extended Warranty, Accessory",105.97,1943.97
12188,64,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,1378.5,459.5,3,2024-02-10,Same Day,Impulse Item,75.96,1454.46
12188,64,Female,Yes,Headphones,HDP456,5,Completed,Credit Card,3611.8,361.18,10,2024-03-09,Standard,"Extended Warranty, Extended Warranty, Extended Warranty",126.56,3738.36
12190,47,Female,No,Headphones,HDP456,4,Completed,Bank Transfer,3611.8,361.18,10,2024-01-03,Same Day,"Extended Warranty, Accessory, Impulse Item",135.2,3747
12191,49,Female,No,Smartwatch,SWT567,2,Cancelled,Credit Card,4135.5,459.5,9,2024-09-02,Same Day,,0,4135.5
12194,37,Female,Yes,Tablet,TBL345,4,Cancelled,PayPal,3145.64,786.41,4,2024-01-14,Expedited,Accessory,39.64,3185.28
12194,37,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,2297.5,459.5,5,2024-03-22,Expedited,"Extended Warranty, Accessory",139.06,2436.56
12195,46,Female,Yes,Tablet,TBL345,5,Completed,Bank Transfer,5504.87,786.41,7,2024-07-12,Expedited,,0,5504.87
12197,50,Female,No,Tablet,TBL345,3,Cancelled,PayPal,6291.28,786.41,8,2024-06-04,Standard,"Impulse Item, Impulse Item",98.72,6390
12199,45,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,1805.9,361.18,5,2024-03-22,Standard,,0,1805.9
12199,45,Female,Yes,Tablet,TBL345,2,Completed,Bank Transfer,3932.05,786.41,5,2024-05-20,Same Day,"Extended Warranty, Impulse Item, Accessory",214.61,4146.66
12200,21,Male,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,4595,459.5,10,2024-02-12,Standard,"Impulse Item, Accessory, Impulse Item",210.33,4805.33
12201,48,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,2279.36,1139.68,2,2024-06-07,Standard,"Extended Warranty, Extended Warranty",115.31,2394.67
12202,65,Female,No,Laptop,LTP123,5,Completed,Credit Card,6743.2,674.32,10,2024-05-11,Standard,"Accessory, Accessory, Accessory",163.07,6906.27
12203,78,Male,No,Laptop,LTP123,3,Completed,Credit Card,1348.64,674.32,2,2024-06-25,Same Day,"Accessory, Impulse Item, Extended Warranty",168.51,1517.15
12203,78,Male,No,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,2024-07-09,Expedited,"Accessory, Extended Warranty, Accessory",145.44,1494.08
12204,62,Male,Yes,Headphones,HDP456,4,Cancelled,Bank Transfer,1083.54,361.18,3,2024-08-26,Expedited,"Extended Warranty, Extended Warranty, Extended Warranty",105.94,1189.48
12205,48,Male,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,1378.5,459.5,3,2024-05-09,Standard,Accessory,16.59,1395.09
12207,57,Female,No,Smartwatch,SWT567,2,Cancelled,PayPal,3216.5,459.5,7,2024-01-13,Expedited,"Impulse Item, Accessory",134.01,3350.51
12207,57,Female,No,Smartphone,SMP234,3,Completed,PayPal,1139.68,1139.68,1,2024-04-20,Same Day,"Impulse Item, Accessory, Extended Warranty",179.44,1319.12
12209,44,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,2279.36,1139.68,2,2024-02-08,Standard,Extended Warranty,30.6,2309.96
12209,44,Male,Yes,Headphones,HDP456,1,Completed,Bank Transfer,2167.08,361.18,6,2024-04-27,Standard,"Accessory, Impulse Item",163.18,2330.26
12211,56,Male,No,Laptop,LTP123,4,Completed,Credit Card,3371.6,674.32,5,2024-01-05,Expedited,,0,3371.6
